loc,longitude,latitude,year,date,gens,DD_vince,jd_vince,obsp,predict,moths,cumoths,dataset
3860,-119.7198486,35.50320053,2014,9/24/2014,3,1836,267,0.728134096,0.849206507,75.5,499.5,1
3860,-119.7198486,35.50320053,2014,10/1/2014,3,1895,274,0.846938789,0.965947688,81.5,581,1
3870,-119.7207718,35.51005554,2014,3/19/2014,0,288,78,0.092105262,0.582919061,19,28,1
3870,-119.7207718,35.51005554,2014,3/26/2014,0,326,85,0.185855269,0.726363361,28.5,56.5,1
3870,-119.7207718,35.51005554,2014,4/2/2014,0,349,92,0.228618428,0.796282291,13,69.5,1
3870,-119.7207718,35.51005554,2014,4/9/2014,0,384,99,0.404605269,0.884079039,53.5,123,1
3870,-119.7207718,35.51005554,2014,4/16/2014,0,437,106,0.605263174,0.960836887,61,184,1
3870,-119.7207718,35.51005554,2014,4/23/2014,0,479,113,0.809210539,0.986855328,62,246,1
3870,-119.7207718,35.51005554,2014,5/7/2014,1,553,127,0.147967473,0.078161143,45.5,45.5,1
3870,-119.7207718,35.51005554,2014,5/14/2014,1,595,134,0.147967473,0.115386128,0,45.5,1
3870,-119.7207718,35.51005554,2014,5/21/2014,1,646,141,0.180487812,0.176322728,10,55.5,1
3870,-119.7207718,35.51005554,2014,5/28/2014,1,708,148,0.235772356,0.27652812,17,72.5,1
3870,-119.7207718,35.51005554,2014,6/4/2014,1,765,155,0.398373991,0.393950909,50,122.5,1
3870,-119.7207718,35.51005554,2014,6/11/2014,1,832,162,0.517073154,0.553652644,36.5,159,1
3870,-119.7207718,35.51005554,2014,6/18/2014,1,887,169,0.593495905,0.683656216,23.5,182.5,1
3870,-119.7207718,35.51005554,2014,6/25/2014,1,961,176,0.658536613,0.834999442,20,202.5,1
3870,-119.7207718,35.51005554,2014,7/2/2014,1,1032,183,0.845528483,0.932524741,57.5,260,1
3870,-119.7207718,35.51005554,2014,8/27/2014,3,1581,239,0.181974739,0.118854173,158.5,158.5,1
3870,-119.7207718,35.51005554,2014,9/3/2014,3,1647,246,0.35706085,0.231639221,152.5,311,1
3870,-119.7207718,35.51005554,2014,9/10/2014,3,1708,253,0.489093006,0.400707781,115,426,1
3870,-119.7207718,35.51005554,2014,9/17/2014,3,1760,260,0.654420197,0.587379754,144,570,1
3870,-119.7207718,35.51005554,2014,9/24/2014,3,1836,267,0.778989673,0.849206507,108.5,678.5,1
3870,-119.7207718,35.51005554,2014,10/1/2014,3,1895,274,0.888633728,0.965947688,95.5,774,1
3870,-119.7207718,35.51005554,2014,3/12/2014,0,247,71,0.070743404,0.418592125,12,29.5,1
3870,-119.7207718,35.51005554,2014,3/19/2014,0,288,78,0.146282971,0.582919061,31.5,61,1
3870,-119.7207718,35.51005554,2014,3/26/2014,0,326,85,0.206235006,0.726363361,25,86,1
3870,-119.7207718,35.51005554,2014,4/2/2014,0,349,92,0.261390895,0.796282291,23,109,1
3870,-119.7207718,35.51005554,2014,4/9/2014,0,384,99,0.368105501,0.884079039,44.5,153.5,1
3870,-119.7207718,35.51005554,2014,4/16/2014,0,437,106,0.555155873,0.960836887,78,231.5,1
3870,-119.7207718,35.51005554,2014,4/23/2014,0,479,113,0.802158296,0.986855328,103,334.5,1
3870,-119.7207718,35.51005554,2014,8/27/2014,3,1581,239,0.220611915,0.118854173,137,137,1
3870,-119.7207718,35.51005554,2014,9/3/2014,3,1647,246,0.421095014,0.231639221,124.5,261.5,1
3870,-119.7207718,35.51005554,2014,9/10/2014,3,1708,253,0.562801957,0.400707781,88,349.5,1
3870,-119.7207718,35.51005554,2014,9/17/2014,3,1760,260,0.648953319,0.587379754,53.5,403,1
3870,-119.7207718,35.51005554,2014,9/24/2014,3,1836,267,0.753623188,0.849206507,65,468,1
3870,-119.7207718,35.51005554,2014,10/1/2014,3,1895,274,0.900161028,0.965947688,91,559,1
3881,-119.255806,35.56662369,2014,2/26/2014,0,168,57,0.054945055,0.147953451,1.5,2.5,1
3881,-119.255806,35.56662369,2014,3/5/2014,0,193,64,0.07692308,0.220566735,1,3.5,1
3881,-119.255806,35.56662369,2014,3/12/2014,0,227,71,0.109890111,0.338785768,1.5,5,1
3881,-119.255806,35.56662369,2014,3/19/2014,0,266,78,0.142857149,0.494478464,1.5,6.5,1
3881,-119.255806,35.56662369,2014,3/26/2014,0,307,85,0.307692319,0.655592203,7.5,14,1
3881,-119.255806,35.56662369,2014,4/2/2014,0,328,92,0.318681329,0.733046591,0.5,14.5,1
3881,-119.255806,35.56662369,2014,4/9/2014,0,365,99,0.395604402,0.841267586,3.5,18,1
3881,-119.255806,35.56662369,2014,4/16/2014,0,424,106,0.560439587,0.947282135,7.5,25.5,1
3881,-119.255806,35.56662369,2014,4/23/2014,0,470,113,0.824175835,0.983114123,12,37.5,1
3881,-119.255806,35.56662369,2014,5/7/2014,1,551,127,0.208333328,0.076710805,20,20,1
3881,-119.255806,35.56662369,2014,5/14/2014,1,596,134,0.307291657,0.116095021,9.5,29.5,1
3881,-119.255806,35.56662369,2014,5/21/2014,1,649,141,0.442708343,0.180377513,13,42.5,1
3881,-119.255806,35.56662369,2014,5/28/2014,1,712,148,0.614583313,0.285725385,16.5,59,1
3881,-119.255806,35.56662369,2014,6/4/2014,1,778,155,0.723958313,0.423906624,10.5,69.5,1
3881,-119.255806,35.56662369,2014,6/11/2014,1,834,162,0.796875,0.558445811,7,76.5,1
3881,-119.255806,35.56662369,2014,6/18/2014,1,901,169,0.822916687,0.716347098,2.5,79,1
3881,-119.255806,35.56662369,2014,6/25/2014,1,962,176,0.90625,0.837643743,8,87,1
3881,-119.255806,35.56662369,2014,9/3/2014,3,1593,246,0.064089522,0.134096324,31.5,31.5,1
3881,-119.255806,35.56662369,2014,9/10/2014,3,1650,253,0.160732448,0.239062399,47.5,79,1
3881,-119.255806,35.56662369,2014,9/17/2014,3,1702,260,0.273652077,0.38274917,55.5,134.5,1
3881,-119.255806,35.56662369,2014,9/24/2014,3,1779,267,0.458799601,0.659055352,91,225.5,1
3881,-119.255806,35.56662369,2014,10/1/2014,3,1842,274,0.5940997,0.867767334,66.5,292,1
3881,-119.255806,35.56662369,2014,10/8/2014,3,1896,281,0.819938958,0.966764867,111,403,1
3940,-119.22966,35.63796616,2014,3/12/2014,0,209,71,0.054298643,0.2749075,3,6,1
3940,-119.22966,35.63796616,2014,3/19/2014,0,247,78,0.09049774,0.416286111,4,10,1
3940,-119.22966,35.63796616,2014,3/26/2014,0,286,85,0.190045252,0.574884593,11,21,1
3940,-119.22966,35.63796616,2014,4/2/2014,0,306,92,0.208144799,0.653741717,2,23,1
3940,-119.22966,35.63796616,2014,4/9/2014,0,343,99,0.389140278,0.779389977,20,43,1
3940,-119.22966,35.63796616,2014,4/16/2014,0,401,106,0.610859752,0.916205525,24.5,67.5,1
3940,-119.22966,35.63796616,2014,4/23/2014,0,448,113,0.755656123,0.969917357,16,83.5,1
3940,-119.22966,35.63796616,2014,9/17/2014,3,1654,260,0.21043478,0.248037562,50,60.5,1
3940,-119.22966,35.63796616,2014,9/24/2014,3,1731,267,0.386086971,0.479085773,50.5,111,1
3940,-119.22966,35.63796616,2014,10/1/2014,3,1793,274,0.587826073,0.709094226,58,169,1
3940,-119.22966,35.63796616,2014,10/8/2014,3,1848,281,0.742608666,0.881191075,44.5,213.5,1
3940,-119.22966,35.63796616,2014,10/15/2014,3,1909,288,0.827826083,0.978649497,24.5,238,1
3961,-119.75457,35.61228943,2014,3/12/2014,0,234,71,0.070336394,0.366271287,7,11.5,1
3961,-119.75457,35.61228943,2014,3/19/2014,0,273,78,0.195718661,0.524495661,20.5,32,1
3961,-119.75457,35.61228943,2014,3/26/2014,0,310,85,0.431192666,0.667954147,38.5,70.5,1
3961,-119.75457,35.61228943,2014,4/2/2014,0,331,92,0.455657482,0.741272926,4,74.5,1
3961,-119.75457,35.61228943,2014,4/9/2014,0,366,99,0.532110095,0.843262136,12.5,87,1
3961,-119.75457,35.61228943,2014,4/16/2014,0,417,106,0.712538242,0.939460695,29.5,116.5,1
3961,-119.75457,35.61228943,2014,4/23/2014,0,459,113,0.868501544,0.977059066,25.5,142,1
3331,-119.3653336,35.6703186,2014,3/5/2014,0,185,64,0.054263566,0.197284698,11,14,1
3331,-119.3653336,35.6703186,2014,3/12/2014,0,218,71,0.08139535,0.306733996,7,21,1
3331,-119.3653336,35.6703186,2014,3/19/2014,0,257,78,0.20542635,0.457653344,32,53,1
3331,-119.3653336,35.6703186,2014,3/26/2014,0,297,85,0.374031007,0.617526829,43.5,96.5,1
3331,-119.3653336,35.6703186,2014,4/2/2014,0,318,92,0.389534891,0.697660685,4,100.5,1
3331,-119.3653336,35.6703186,2014,4/9/2014,0,355,99,0.5,0.81575191,28.5,129,1
3331,-119.3653336,35.6703186,2014,4/16/2014,0,414,106,0.713178277,0.93472892,55,184,1
3331,-119.3653336,35.6703186,2014,4/23/2014,0,461,113,0.860465109,0.978154242,38,222,1
4050,-119.916687,35.70906067,2013,3/13/2013,0,100,72,0.074117646,0.030773088,31.5,31.5,1
4050,-119.916687,35.70906067,2013,3/20/2013,0,133,79,0.289411753,0.075135775,91.5,123,1
4050,-119.916687,35.70906067,2013,3/27/2013,0,158,86,0.460000008,0.124895573,72.5,195.5,1
4050,-119.916687,35.70906067,2013,4/3/2013,0,191,93,0.648235321,0.214262456,80,275.5,1
4050,-119.916687,35.70906067,2013,4/10/2013,0,223,100,0.821176469,0.323258311,73.5,349,1
4070,-119.9433517,35.73655701,2013,3/20/2013,0,133,79,0.110289589,0.075135775,77,89.5,1
4070,-119.9433517,35.73655701,2013,3/27/2013,0,158,86,0.219963029,0.124895573,89,178.5,1
4070,-119.9433517,35.73655701,2013,4/3/2013,0,191,93,0.353666037,0.214262456,108.5,287,1
4070,-119.9433517,35.73655701,2013,4/10/2013,0,223,100,0.462723345,0.323258311,88.5,375.5,1
4070,-119.9433517,35.73655701,2013,4/17/2013,0,253,107,0.574245214,0.439592481,90.5,466,1
4070,-119.9433517,35.73655701,2013,4/24/2013,0,300,114,0.686999381,0.630364418,91.5,557.5,1
4070,-119.9433517,35.73655701,2013,5/1/2013,0,356,121,0.776340127,0.817877173,72.5,630,1
4070,-119.9433517,35.73655701,2013,5/8/2013,0,401,128,0.900801003,0.916095257,101,731,1
4070,-119.9433517,35.73655701,2013,5/29/2013,1,555,149,0.068224296,0.079609297,36.5,36.5,1
4070,-119.9433517,35.73655701,2013,6/5/2013,1,617,156,0.200934574,0.139003351,71,107.5,1
4070,-119.9433517,35.73655701,2013,6/12/2013,1,688,163,0.27850467,0.242140502,41.5,149,1
4070,-119.9433517,35.73655701,2013,6/19/2013,1,745,170,0.421495318,0.351833284,76.5,225.5,1
4070,-119.9433517,35.73655701,2013,6/26/2013,1,810,177,0.570093453,0.500429749,79.5,305,1
4070,-119.9433517,35.73655701,2013,7/3/2013,1,864,184,0.7495327,0.630803943,96,401,1
4070,-119.9433517,35.73655701,2013,7/10/2013,1,924,191,0.842056096,0.765672803,49.5,450.5,1
4070,-119.9433517,35.73655701,2013,7/31/2013,2,1130,212,0.12077295,0.080374926,37.5,37.5,1
4070,-119.9433517,35.73655701,2013,8/7/2013,2,1193,219,0.268921107,0.154349282,46,83.5,1
4070,-119.9433517,35.73655701,2013,8/14/2013,2,1259,226,0.288244754,0.28492254,6,89.5,1
4070,-119.9433517,35.73655701,2013,8/21/2013,2,1320,233,0.360708535,0.459370196,22.5,112,1
4070,-119.9433517,35.73655701,2013,8/28/2013,2,1392,240,0.571658611,0.703139246,65.5,177.5,1
4070,-119.9433517,35.73655701,2013,9/4/2013,2,1456,247,0.80837357,0.883735776,73.5,251,1
4070,-119.9433517,35.73655701,2013,9/18/2013,3,1592,261,0.072041169,0.133653566,21,21,1
4070,-119.9433517,35.73655701,2013,9/26/2013,3,1649,269,0.222984567,0.236579344,44,65,1
4070,-119.9433517,35.73655701,2013,10/2/2013,3,1691,275,0.420240134,0.347879231,57.5,122.5,1
4070,-119.9433517,35.73655701,2013,10/9/2013,3,1733,282,0.600343049,0.486469805,52.5,175,1
4070,-119.9433517,35.73655701,2013,10/16/2013,3,1771,289,0.811320782,0.626803458,61.5,236.5,1
4140,-119.8750534,35.8253746,2013,3/13/2013,0,103,72,0.065409549,0.033765662,55.5,55.5,1
4140,-119.8750534,35.8253746,2013,3/20/2013,0,138,79,0.159104303,0.083469145,79.5,135,1
4140,-119.8750534,35.8253746,2013,3/27/2013,0,164,86,0.261638194,0.139736563,87,222,1
4140,-119.8750534,35.8253746,2013,4/3/2013,0,200,93,0.3895109,0.242296264,108.5,330.5,1
4140,-119.8750534,35.8253746,2013,4/10/2013,0,233,100,0.486152023,0.362896711,82,412.5,1
4140,-119.8750534,35.8253746,2013,4/17/2013,0,266,107,0.585739553,0.493271559,84.5,497,1
4140,-119.8750534,35.8253746,2013,4/24/2013,0,316,114,0.671773732,0.691225111,73,570,1
4140,-119.8750534,35.8253746,2013,5/1/2013,0,375,121,0.760164976,0.866105139,75,645,1
4140,-119.8750534,35.8253746,2013,5/8/2013,0,424,128,0.852091908,0.946942031,78,723,1
4140,-119.8750534,35.8253746,2013,6/5/2013,1,643,156,0.151785716,0.172657982,51,51,1
4140,-119.8750534,35.8253746,2013,6/12/2013,1,720,163,0.25148809,0.300089031,33.5,84.5,1
4140,-119.8750534,35.8253746,2013,6/19/2013,1,780,170,0.422619045,0.429636389,57.5,142,1
4140,-119.8750534,35.8253746,2013,6/26/2013,1,848,177,0.46726191,0.590523899,15,157,1
4140,-119.8750534,35.8253746,2013,7/3/2013,1,900,184,0.694940448,0.714113176,76.5,233.5,1
4140,-119.8750534,35.8253746,2013,7/10/2013,1,955,191,0.805059552,0.825568736,37,270.5,1
4140,-119.8750534,35.8253746,2013,7/16/2013,1,1006,197,0.947916687,0.903761983,48,318.5,1
4140,-119.8750534,35.8253746,2013,7/31/2013,2,1146,212,0.14016737,0.095790349,67,67,1
4140,-119.8750534,35.8253746,2013,8/7/2013,2,1215,219,0.322175741,0.192371637,87,154,1
4140,-119.8750534,35.8253746,2013,8/14/2013,2,1282,226,0.491631806,0.344297022,81,235,1
4140,-119.8750534,35.8253746,2013,8/21/2013,2,1339,233,0.616108775,0.520153701,59.5,294.5,1
4140,-119.8750534,35.8253746,2013,8/28/2013,2,1407,240,0.738493741,0.750071406,58.5,353,1
4140,-119.8750534,35.8253746,2013,9/4/2013,2,1470,247,0.882845163,0.911976755,69,422,1
4140,-119.8750534,35.8253746,2013,9/18/2013,3,1599,261,0.149812728,0.143566385,60,60,1
4140,-119.8750534,35.8253746,2013,9/26/2013,3,1659,269,0.309612989,0.260507494,64,124,1
4140,-119.8750534,35.8253746,2013,10/2/2013,3,1704,275,0.475655437,0.386040896,66.5,190.5,1
4140,-119.8750534,35.8253746,2013,10/9/2013,3,1747,282,0.635455668,0.538819313,64,254.5,1
4140,-119.8750534,35.8253746,2013,10/16/2013,3,1787,289,0.818976283,0.687024891,73.5,328,1
4140,-119.8750534,35.8253746,2013,10/23/2013,3,1835,296,0.932584286,0.846180439,45.5,373.5,1
4170,-119.6946869,35.52092743,2013,3/13/2013,0,117,72,0.09455128,0.050633397,59,59,1
4170,-119.6946869,35.52092743,2013,3/20/2013,0,153,79,0.202724352,0.113150336,67.5,126.5,1
4170,-119.6946869,35.52092743,2013,3/27/2013,0,179,86,0.313301295,0.178785086,69,195.5,1
4170,-119.6946869,35.52092743,2013,4/3/2013,0,215,93,0.427884609,0.293530852,71.5,267,1
4170,-119.6946869,35.52092743,2013,4/10/2013,0,249,100,0.512820542,0.425833762,53,320,1
4170,-119.6946869,35.52092743,2013,4/17/2013,0,281,107,0.620993614,0.555210114,67.5,387.5,1
4170,-119.6946869,35.52092743,2013,4/24/2013,0,332,114,0.685096145,0.74641943,40,427.5,1
4170,-119.6946869,35.52092743,2013,5/1/2013,0,393,121,0.806089759,0.901716053,75.5,503,1
4170,-119.6946869,35.52092743,2013,5/8/2013,0,442,128,0.935096145,0.964739323,80.5,583.5,1
4170,-119.6946869,35.52092743,2013,5/22/2013,1,557,142,0.170281991,0.080904551,78.5,78.5,1
4170,-119.6946869,35.52092743,2013,5/29/2013,1,606,149,0.24728851,0.12646082,35.5,114,1
4170,-119.6946869,35.52092743,2013,6/5/2013,1,671,156,0.403470725,0.213879421,72,186,1
4170,-119.6946869,35.52092743,2013,6/12/2013,1,747,163,0.501084626,0.35640049,45,231,1
4170,-119.6946869,35.52092743,2013,6/19/2013,1,808,170,0.60845989,0.494199455,49.5,280.5,1
4170,-119.6946869,35.52092743,2013,6/26/2013,1,877,177,0.78850323,0.66144675,83,363.5,1
4170,-119.6946869,35.52092743,2013,7/3/2013,1,935,184,0.868763566,0.786772847,37,400.5,1
4170,-119.6946869,35.52092743,2013,7/10/2013,1,996,191,0.928416491,0.890348077,27.5,428,1
4170,-119.6946869,35.52092743,2013,9/4/2013,3,1552,247,0.152791381,0.085636392,78,78,1
4170,-119.6946869,35.52092743,2013,9/11/2013,3,1625,254,0.256611168,0.186714858,53,131,1
4170,-119.6946869,35.52092743,2013,9/18/2013,3,1693,261,0.379040152,0.351982325,62.5,193.5,1
4170,-119.6946869,35.52092743,2013,9/26/2013,3,1753,269,0.523016632,0.559154212,73.5,267,1
4170,-119.6946869,35.52092743,2013,10/2/2013,3,1797,275,0.646425068,0.723870575,63,330,1
4170,-119.6946869,35.52092743,2013,10/9/2013,3,1842,282,0.785504401,0.866239846,71,401,1
4170,-119.6946869,35.52092743,2013,10/16/2013,3,1881,289,0.87855047,0.948228121,47.5,448.5,1
4180,-119.7119446,35.5358429,2013,3/20/2013,0,153,79,0.129062206,0.113150336,57.5,69.5,1
4180,-119.7119446,35.5358429,2013,3/27/2013,0,179,86,0.182915509,0.178785086,29,98.5,1
4180,-119.7119446,35.5358429,2013,4/3/2013,0,215,93,0.263695449,0.293530852,43.5,142,1
4180,-119.7119446,35.5358429,2013,4/10/2013,0,249,100,0.344475389,0.425833762,43.5,185.5,1
4180,-119.7119446,35.5358429,2013,4/17/2013,0,281,107,0.483751148,0.555210114,75,260.5,1
4180,-119.7119446,35.5358429,2013,4/24/2013,0,332,114,0.586815238,0.74641943,55.5,316,1
4180,-119.7119446,35.5358429,2013,5/1/2013,0,393,121,0.762302697,0.901716053,94.5,410.5,1
4180,-119.7119446,35.5358429,2013,5/8/2013,0,442,128,0.918291569,0.964739323,84,494.5,1
4180,-119.7119446,35.5358429,2013,5/22/2013,1,557,142,0.052930057,0.080904551,14,14,1
4180,-119.7119446,35.5358429,2013,5/29/2013,1,606,149,0.12098299,0.12646082,18,32,1
4180,-119.7119446,35.5358429,2013,6/5/2013,1,671,156,0.32892251,0.213879421,55,87,1
4180,-119.7119446,35.5358429,2013,6/12/2013,1,747,163,0.398865789,0.35640049,18.5,105.5,1
4180,-119.7119446,35.5358429,2013,6/19/2013,1,808,170,0.587901711,0.494199455,50,155.5,1
4180,-119.7119446,35.5358429,2013,6/26/2013,1,877,177,0.795841217,0.66144675,55,210.5,1
4180,-119.7119446,35.5358429,2013,7/3/2013,1,935,184,0.863894165,0.786772847,18,228.5,1
4180,-119.7119446,35.5358429,2013,7/10/2013,1,996,191,0.935727775,0.890348077,19,247.5,1
4180,-119.7119446,35.5358429,2013,9/4/2013,3,1552,247,0.134344533,0.085636392,62,62,1
4180,-119.7119446,35.5358429,2013,9/11/2013,3,1625,254,0.245937169,0.186714858,51.5,113.5,1
4180,-119.7119446,35.5358429,2013,9/18/2013,3,1693,261,0.359696627,0.351982325,52.5,166,1
4180,-119.7119446,35.5358429,2013,9/26/2013,3,1753,269,0.433369458,0.559154212,34,200,1
4180,-119.7119446,35.5358429,2013,10/2/2013,3,1797,275,0.549295783,0.723870575,53.5,253.5,1
4180,-119.7119446,35.5358429,2013,10/9/2013,3,1842,282,0.716143012,0.866239846,77,330.5,1
4180,-119.7119446,35.5358429,2013,10/16/2013,3,1881,289,0.833152771,0.948228121,54,384.5,1
4190,-119.7043304,35.51284409,2013,3/20/2013,0,153,79,0.092951991,0.113150336,29.5,45.5,1
4190,-119.7043304,35.51284409,2013,3/27/2013,0,179,86,0.115423903,0.178785086,11,56.5,1
4190,-119.7043304,35.51284409,2013,4/3/2013,0,215,93,0.222676203,0.293530852,52.5,109,1
4190,-119.7043304,35.51284409,2013,4/10/2013,0,249,100,0.338100106,0.425833762,56.5,165.5,1
4190,-119.7043304,35.51284409,2013,4/17/2013,0,281,107,0.483146071,0.555210114,71,236.5,1
4190,-119.7043304,35.51284409,2013,4/24/2013,0,332,114,0.582226753,0.74641943,48.5,285,1
4190,-119.7043304,35.51284409,2013,5/1/2013,0,393,121,0.748723209,0.901716053,81.5,366.5,1
4190,-119.7043304,35.51284409,2013,5/8/2013,0,442,128,0.923391223,0.964739323,85.5,452,1
4190,-119.7043304,35.51284409,2013,5/22/2013,1,557,142,0.160902262,0.080904551,53.5,53.5,1
4190,-119.7043304,35.51284409,2013,5/29/2013,1,606,149,0.252631575,0.12646082,30.5,84,1
4190,-119.7043304,35.51284409,2013,6/5/2013,1,671,156,0.4225564,0.213879421,56.5,140.5,1
4190,-119.7043304,35.51284409,2013,6/12/2013,1,747,163,0.487218052,0.35640049,21.5,162,1
4190,-119.7043304,35.51284409,2013,6/19/2013,1,808,170,0.603007495,0.494199455,38.5,200.5,1
4190,-119.7043304,35.51284409,2013,6/26/2013,1,877,177,0.700751901,0.66144675,32.5,233,1
4190,-119.7043304,35.51284409,2013,7/3/2013,1,935,184,0.757894754,0.786772847,19,252,1
4190,-119.7043304,35.51284409,2013,7/10/2013,1,996,191,0.902255654,0.890348077,48,300,1
4190,-119.7043304,35.51284409,2013,7/24/2013,2,1139,205,0.111260056,0.0889965,41.5,41.5,1
4190,-119.7043304,35.51284409,2013,7/31/2013,2,1207,212,0.25469169,0.178426474,53.5,95,1
4190,-119.7043304,35.51284409,2013,8/7/2013,2,1276,219,0.399463803,0.328316778,54,149,1
4190,-119.7043304,35.51284409,2013,8/14/2013,2,1348,226,0.670241296,0.553179741,101,250,1
4190,-119.7043304,35.51284409,2013,8/21/2013,2,1414,233,0.840482593,0.771403968,63.5,313.5,1
4190,-119.7043304,35.51284409,2013,9/4/2013,3,1552,247,0.139817625,0.085636392,46,46,1
4190,-119.7043304,35.51284409,2013,9/11/2013,3,1625,254,0.194528878,0.186714858,18,64,1
4190,-119.7043304,35.51284409,2013,9/18/2013,3,1693,261,0.390577495,0.351982325,64.5,128.5,1
4190,-119.7043304,35.51284409,2013,9/26/2013,3,1753,269,0.541033447,0.559154212,49.5,178,1
4190,-119.7043304,35.51284409,2013,10/2/2013,3,1797,275,0.732522786,0.723870575,63,241,1
4190,-119.7043304,35.51284409,2013,10/9/2013,3,1842,282,0.93617022,0.866239846,67,308,1
4190,-119.7043304,35.51284409,2013,10/16/2013,3,1881,289,0.948328257,0.948228121,4,312,1
4200,-119.1458206,35.61790466,2013,3/13/2013,0,102,72,0.068421051,0.033170749,32.5,32.5,1
4200,-119.1458206,35.61790466,2013,3/20/2013,0,137,79,0.111578949,0.080869123,20.5,53,1
4200,-119.1458206,35.61790466,2013,3/27/2013,0,161,86,0.117894739,0.132590696,3,56,1
4200,-119.1458206,35.61790466,2013,4/3/2013,0,198,93,0.15578948,0.236749873,18,74,1
4200,-119.1458206,35.61790466,2013,4/10/2013,0,227,100,0.17368421,0.338703483,8.5,82.5,1
4200,-119.1458206,35.61790466,2013,4/17/2013,0,260,107,0.245263159,0.471301913,34,116.5,1
4200,-119.1458206,35.61790466,2013,4/24/2013,0,315,114,0.390526325,0.685304284,69,185.5,1
4200,-119.1458206,35.61790466,2013,5/1/2013,0,380,121,0.540000021,0.875809848,71,256.5,1
4200,-119.1458206,35.61790466,2013,5/8/2013,0,427,128,0.70947367,0.95118475,80.5,337,1
4200,-119.1458206,35.61790466,2013,5/15/2013,0,489,135,0.898947358,0.990148664,90,427,1
4200,-119.1458206,35.61790466,2013,6/5/2013,1,651,156,0.185614854,0.183128178,61.5,80,1
4200,-119.1458206,35.61790466,2013,6/12/2013,1,710,163,0.263341069,0.28138575,33.5,113.5,1
4200,-119.1458206,35.61790466,2013,6/19/2013,1,775,170,0.399071932,0.416142732,58.5,172,1
4200,-119.1458206,35.61790466,2013,6/26/2013,1,846,177,0.490719259,0.587375522,39.5,211.5,1
4200,-119.1458206,35.61790466,2013,7/3/2013,1,900,184,0.583526671,0.714028955,40,251.5,1
4200,-119.1458206,35.61790466,2013,7/10/2013,1,953,191,0.687935054,0.821067393,45,296.5,1
4200,-119.1458206,35.61790466,2013,7/16/2013,1,1000,197,0.815545261,0.895321012,55,351.5,1
4220,-119.1421585,35.60583115,2013,3/13/2013,0,102,72,0.076470591,0.033170749,45.5,45.5,1
4220,-119.1421585,35.60583115,2013,3/20/2013,0,137,79,0.152941182,0.080869123,45.5,91,1
4220,-119.1421585,35.60583115,2013,3/27/2013,0,161,86,0.205882356,0.132590696,31.5,122.5,1
